best_value,firstgen_with_best_value,population_gen_type,problem_type,convergence_array,problem_number
3553,7,1,knapsack,"[3016, 3177, 3341, 3411, 3516, 3534, 3547, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553, 3553]",65
3948,7,1,knapsack,"[3272, 3387, 3526, 3809, 3885, 3906, 3933, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948]",66
3498,7,1,knapsack,"[3047, 3154, 3294, 3391, 3469, 3484, 3496, 3498, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3497, 3496, 3497, 3491, 3496, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491]",67
3216,7,1,knapsack,"[2777, 2968, 3077, 3160, 3202, 3209, 3212, 3216, 3212, 3216, 3216, 3216, 3216, 3213, 3213, 3213, 3213, 3213, 3213, 3209, 3213, 3213, 3213, 3213, 3213, 3213, 3213, 3213, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202]",68
3624,5,1,knapsack,"[3058, 3341, 3465, 3531, 3599, 3624, 3624, 3624, 3622, 3622, 3621, 3622, 3622, 3621, 3622, 3622, 3622, 3622, 3622, 3622, 3622, 3622, 3622, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621, 3621]",69
3753,6,1,knapsack,"[3251, 3327, 3583, 3652, 3740, 3752, 3753, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752, 3752]",70
3418,6,1,knapsack,"[3014, 3171, 3235, 3355, 3392, 3415, 3418, 3418, 3416, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3412, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418, 3418]",71
3870,8,1,knapsack,"[3286, 3516, 3553, 3720, 3798, 3838, 3857, 3868, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3864, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3864, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3864, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3864, 3860, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3870, 3864, 3870, 3864, 3870, 3864, 3860, 3870, 3864, 3864, 3870, 3870, 3870, 3870, 3870]",72
3454,8,1,knapsack,"[3158, 3150, 3259, 3340, 3403, 3417, 3442, 3437, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454, 3454]",73
3610,5,1,knapsack,"[3247, 3290, 3446, 3522, 3581, 3610, 3595, 3595, 3603, 3595, 3595, 3595, 3603, 3603, 3603, 3595, 3603, 3603, 3603, 3603, 3595, 3595, 3603, 3603, 3595, 3603, 3588, 3588, 3603, 3603, 3603, 3595, 3603, 3603, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582]",74
3725,8,1,knapsack,"[3103, 3323, 3462, 3512, 3622, 3694, 3713, 3721, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725]",75
3584,6,1,knapsack,"[3112, 3217, 3324, 3466, 3535, 3570, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584, 3584]",76
3660,5,1,knapsack,"[3049, 3311, 3466, 3585, 3630, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660, 3660]",77
3740,6,1,knapsack,"[3301, 3384, 3530, 3638, 3694, 3732, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740, 3740]",78
4023,7,1,knapsack,"[3369, 3627, 3690, 3815, 3938, 3997, 4006, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023, 4023]",79
3604,5,1,knapsack,"[3019, 3182, 3367, 3551, 3527, 3604, 3604, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592, 3592]",80
3736,7,1,knapsack,"[3141, 3301, 3480, 3609, 3697, 3704, 3725, 3736, 3736, 3736, 3736, 3736, 3736, 3736, 3736, 3736, 3736, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725, 3725]",81
3353,5,1,knapsack,"[3126, 3161, 3263, 3336, 3339, 3353, 3353, 3353, 3353, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3336, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339, 3339]",82
3719,6,1,knapsack,"[3377, 3400, 3501, 3611, 3671, 3718, 3719, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716, 3716]",83
3632,8,1,knapsack,"[3085, 3344, 3389, 3524, 3599, 3609, 3622, 3625, 3632, 3632, 3625, 3619, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3619, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3619, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3619, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627, 3627]",84
3538,7,1,knapsack,"[3017, 3252, 3275, 3426, 3477, 3516, 3528, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3534, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3534, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3538, 3534, 3538]",85
3466,5,1,knapsack,"[2962, 3107, 3291, 3369, 3423, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3433, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3433, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466, 3466]",86
3481,6,1,knapsack,"[3186, 3261, 3355, 3450, 3472, 3469, 3481, 3481, 3481, 3481, 3481, 3475, 3481, 3481, 3481, 3481, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474, 3474]",87
4060,7,1,knapsack,"[3316, 3444, 3779, 3892, 4004, 4023, 4056, 4060, 4060, 4060, 4056, 4060, 4056, 4060, 4060, 4056, 4056, 4060, 4060, 4053, 4060, 4060, 4060, 4060, 4060, 4060, 4056, 4060, 4053, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4053, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4053, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060, 4060]",88
3760,6,1,knapsack,"[3030, 3306, 3596, 3608, 3716, 3752, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760]",89
3587,7,1,knapsack,"[3011, 3339, 3320, 3489, 3540, 3578, 3570, 3587, 3584, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3579, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3579, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587, 3587]",90
3488,5,1,knapsack,"[3119, 3208, 3277, 3360, 3427, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488, 3488]",91
3569,10,1,knapsack,"[3077, 3257, 3461, 3481, 3520, 3555, 3567, 3566, 3567, 3567, 3569, 3567, 3569, 3567, 3566, 3569, 3569, 3566, 3567, 3569, 3566, 3567, 3569, 3569, 3569, 3567, 3566, 3567, 3569, 3569, 3567, 3569, 3569, 3569, 3567, 3567, 3569, 3569, 3567, 3569, 3569, 3569, 3567, 3567, 3567, 3569, 3567, 3569, 3569, 3566, 3567, 3569, 3569, 3567, 3567, 3567, 3569, 3566, 3567, 3569, 3567, 3569, 3569, 3569, 3567, 3569, 3569, 3569, 3567, 3569, 3569, 3569, 3569, 3566, 3567, 3569, 3569, 3567, 3569, 3569, 3569, 3567, 3567, 3567, 3569, 3567, 3567, 3569, 3567, 3567, 3569, 3567, 3567, 3567, 3569, 3567, 3569, 3569, 3567, 3569]",92
3493,7,1,knapsack,"[3097, 3279, 3327, 3448, 3469, 3477, 3489, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493, 3493]",93
3723,6,1,knapsack,"[3109, 3413, 3623, 3660, 3691, 3715, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723]",94
3500,5,1,knapsack,"[3136, 3232, 3380, 3465, 3495, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3495, 3500, 3500, 3500, 3500, 3500, 3490, 3500, 3500, 3495, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3486, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3500, 3495, 3500, 3495]",95
3549,6,1,knapsack,"[3101, 3243, 3419, 3461, 3540, 3533, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549, 3549]",96
3491,6,1,knapsack,"[3031, 3100, 3266, 3451, 3435, 3477, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3491, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489, 3489]",97
